"is_legendary","ndex","species","forme","gender","type1","type2","ability","weight_kg","height_m","nature","hp","attack","defense","spattack","spdefense","speed","Move.1","Move.2","Move.3","Move.4"
0,164,"Noctowl","Noctowl",1,"Normal","Flying","Tinted Lens",42.71,1.27,"Timid",311,102,108,208,211,165,"Roost","Moonblast","Synchronoise","Dream Eater"
0,175,"Togepi","Togepi",1,"Fairy",NA,"Super Luck",1.65,0.33,"Hardy",201,61,139,116,151,52,"Baton Pass","Double-Edge","Last Resort","After You"
1,488,"Cresselia","Cresselia",NA,"Psychic",NA,"Levitate",87.95,1.82,"Bashful",353,176,276,186,296,175,"Psycho Shift","Lunar Dance","Psychic","Moonblast"
0,425,"Drifloon","Drifloon",1,"Ghost","Flying","Flare Boost",1.73,0.08,"Bashful",305,114,91,135,114,172,"Shadow Ball","Amnesia","Baton Pass","Explosion"
0,706,"Goodra","Goodra",0,"Dragon",NA,"Gooey",148.14,1.53,"Quirky",302,236,146,240,316,167,"Muddy Water","Dragon Pulse","Power Whip","Outrage"
0,299,"Nosepass","Nosepass",1,"Rock",NA,"Magnet Pull",98.38,1.11,"Naive",193,111,280,102,189,84,"Earth Power","Stone Edge","Lock-On","Zap Cannon"
0,676,"Furfrou","Furfrou (Kabuki Trim)",1,"Normal",NA,"Fur Coat",28.43,0.82,"Naughty",280,210,145,141,193,221,"Take Down","Charm","Sucker Punch","Cotton Guard"
0,399,"Bidoof","Bidoof",0,"Normal",NA,"Unaware",17.99,0.54,"Bold",235,85,115,96,91,76,"Swords Dance","Amnesia","Superpower","Curse"
0,678,"Meowstic","Meowstic (Female)",0,"Psychic",NA,"Keen Eye",8.88,0.44,"Docile",268,107,183,192,176,235,"Signal Beam","Sucker Punch","Future Sight","Stored Power"
0,109,"Koffing","Koffing",0,"Poison",NA,"Levitate",1.15,0.66,"Docile",221,148,214,140,101,95,"Explosion","Destiny Bond","Belch","Memento"
0,501,"Oshawott","Oshawott",1,"Water",NA,"Torrent",4.71,0.65,"Docile",233,120,107,157,109,119,"Aqua Tail","Retaliate","Swords Dance","Hydro Pump"
0,202,"Wobbuffet","Wobbuffet",0,"Psychic",NA,"Telepathy",30.76,1.45,"Hasty",521,99,115,78,148,103,"Destiny Bond","Safe Guard","Counter","Mirror Coat"
0,676,"Furfrou","Furfrou (Pharaoh Trim)",0,"Normal",NA,"Fur Coat",27.43,1.23,"Careful",264,191,153,137,218,235,"Take Down","Charm","Sucker Punch","Cotton Guard"
0,768,"Golisopod","Golisopod",0,"Bug","Water","Emergency Exit",106.47,1.72,"Bashful",271,266,300,126,190,89,"Sucker Punch","Iron Defense","Pin Missile","Liquidation"
0,709,"Trevenant","Trevenant",1,"Ghost","Grass","Natural Cure",72.44,1.01,"Gentle",281,247,159,138,190,128,"Destiny Bond","Phantom Force","Wood Hammer","Horn Leech"
0,533,"Gurdurr","Gurdurr",0,"Fighting",NA,"Guts",39.76,1.34,"Mild",287,218,182,114,108,107,"Hammer Arm","Stone Edge","Focus Punch","Superpower"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.57,0.7,"Adamant",237,161,225,139,217,152,"Power Gem","Double-Edge","Shell Smash","Explosion"
